pid,chords,event_type,value,start_time,time_passed,wpm
2,FALSE,key_pressed,16777248,1464638235.31087,0,0
2,FALSE,key_pressed,69,1464638235.56835,0,0
2,FALSE,key_pressed,73,1464638235.66965,0,33.4442888089
2,FALSE,key_pressed,78,1464638235.85439,0,44.1542092067
2,FALSE,key_pressed,16777219,1464638235.97311,0,54.3591930954
2,FALSE,key_pressed,0,1464638235.97389,0,36.1966160544
2,FALSE,word finished,EI,1464638235.56877,0.4054925442,72.3528801663
2,FALSE,key_pressed,16777248,1464638236.32698,0,47.2379186151
2,FALSE,key_pressed,83,1464638236.43846,0,42.5676673082
2,FALSE,key_pressed,77,1464638236.90282,0,37.6888597086
2,FALSE,key_pressed,65,1464638237.02974,0,41.8872485121
2,FALSE,key_pressed,82,1464638237.66989,0,35.6076757088
2,FALSE,key_pressed,84,1464638237.84571,0,37.8718265372
2,FALSE,key_pressed,80,1464638238.05394,0,39.3715731895
2,FALSE,key_pressed,72,1464638238.247,0,40.8697824829
2,FALSE,key_pressed,79,1464638238.36745,0,43.1851260142
2,FALSE,key_pressed,78,1464638238.56796,0,44.209307337
2,FALSE,key_pressed,69,1464638238.69567,0,46.0880256764
2,FALSE,key_pressed,0,1464638239.05652,0,44.8517222429
2,FALSE,word finished,Smartphone,1464638236.4388,2.6187689304,48.0419525285
2,FALSE,key_pressed,73,1464638239.13502,0,47.0689213705
2,FALSE,key_pressed,83,1464638239.23164,0,48.9696847637
2,FALSE,key_pressed,84,1464638239.32739,0,50.7899134384
2,FALSE,key_pressed,0,1464638239.47119,0,51.9188177976
2,FALSE,word finished,ist,1464638239.13518,0.3369700909,54.7905019308
2,FALSE,key_pressed,69,1464638239.53612,0,53.9610055952
2,FALSE,key_pressed,73,1464638239.60881,0,55.8403052844
2,FALSE,key_pressed,78,1464638239.76052,0,56.6333607061
2,FALSE,key_pressed,16777248,1464638239.92932,0,57.1617289032
2,FALSE,key_pressed,0,1464638239.93002,0,57.1530193263
2,FALSE,word finished,ein,1464638239.53634,0.3944547176,59.7408531507
2,FALSE,key_pressed,77,1464638239.99236,0,58.9552563511
2,FALSE,key_pressed,79,1464638240.15195,0,59.4905474579
2,FALSE,key_pressed,66,1464638240.27181,0,60.4720427905
2,FALSE,key_pressed,73,1464638240.3918,0,61.4058017381
2,FALSE,key_pressed,76,1464638240.59263,0,61.3428455394
2,FALSE,key_pressed,84,1464638241.32846,0,55.8360163319
2,FALSE,key_pressed,69,1464638241.49634,0,56.2606840709
2,FALSE,key_pressed,76,1464638241.55298,0,57.6725791315
2,FALSE,key_pressed,69,1464638241.6419,0,58.7574380859
2,FALSE,key_pressed,70,1464638241.76845,0,59.4647431246
2,FALSE,key_pressed,79,1464638241.92138,0,59.9043159349
2,FALSE,key_pressed,78,1464638241.99329,0,61.0554615987
2,FALSE,key_pressed,44,1464638242.22533,0,60.7420113276
2,FALSE,word finished,Mobiltelefon,1464638239.99258,2.2337348461,62.4685928116
2,FALSE,key_pressed,0,1464638242.62446,0,59.0678830711
2,FALSE,key_pressed,68,1464638242.65737,0,60.4367257083
2,FALSE,key_pressed,65,1464638242.80158,0,60.8751949135
2,FALSE,key_pressed,83,1464638242.87378,0,61.880709857
2,FALSE,key_pressed,0,1464638243.06504,0,61.9019619039
2,FALSE,word finished,das,1464638242.65755,0.4081206322,63.4443551828
2,FALSE,key_pressed,69,1464638243.09728,0,63.1868374767
2,FALSE,key_pressed,82,1464638243.2902,0,63.1629860396
2,FALSE,key_pressed,72,1464638243.4902,0,63.0856504848
2,FALSE,key_pressed,69,1464638243.98595,0,60.8638276771
2,FALSE,key_pressed,66,1464638244.1543,0,61.06208394
2,FALSE,key_pressed,76,1464638244.2669,0,61.6342508013
2,FALSE,key_pressed,73,1464638244.39439,0,62.0902671179
2,FALSE,key_pressed,67,1464638244.57982,0,62.1427438844
2,FALSE,key_pressed,72,1464638244.58171,0,63.4245076029
2,FALSE,key_pressed,0,1464638244.71499,0,63.8016517863
2,FALSE,word finished,erheblich,1464638243.09743,1.6187682152,65.0692764604
2,FALSE,key_pressed,85,1464638244.78716,0,64.5820820209
2,FALSE,key_pressed,77,1464638244.99373,0,64.4436371046
2,FALSE,key_pressed,70,1464638245.09879,0,64.9778915694
2,FALSE,key_pressed,65,1464638245.20255,0,65.5094199699
2,FALSE,key_pressed,78,1464638245.33115,0,65.8662261881
2,FALSE,key_pressed,71,1464638245.4361,0,66.3686528347
2,FALSE,key_pressed,82,1464638245.61988,0,66.3495765187
2,FALSE,key_pressed,69,1464638245.85819,0,65.9881679811
2,FALSE,key_pressed,73,1464638245.98718,0,66.3149059782
2,FALSE,key_pressed,67,1464638246.08311,0,66.8383306581
2,FALSE,key_pressed,72,1464638246.17861,0,67.355151239
2,FALSE,key_pressed,69,1464638246.29146,0,67.7557625068
2,FALSE,key_pressed,82,1464638246.3872,0,68.2535078279
2,FALSE,key_pressed,69,1464638246.49129,0,68.6913773832
2,FALSE,key_pressed,0,1464638246.69945,0,68.4895013593
2,FALSE,word finished,umfangreichere,1464638244.7875,1.9132716656,69.5349045092
2,FALSE,key_pressed,16777248,1464638246.73205,0,69.3446590884
2,FALSE,key_pressed,70,1464638246.8197,0,68.8165473168
2,FALSE,key_pressed,85,1464638246.99594,0,68.8055752541
2,FALSE,key_pressed,78,1464638247.21913,0,68.5237449734
2,FALSE,key_pressed,75,1464638247.3961,0,68.5132316738
2,FALSE,key_pressed,84,1464638247.51539,0,68.8268355662
2,FALSE,key_pressed,73,1464638247.60339,0,69.3102754938
2,FALSE,key_pressed,79,1464638247.70898,0,69.6878781569
2,FALSE,key_pressed,78,1464638247.89261,0,69.624549674
2,FALSE,key_pressed,76,1464638248.08449,0,69.5181358725
2,FALSE,key_pressed,16777219,1464638248.94828,0,65.994809435
2,FALSE,key_pressed,65,1464638249.1482,0,64.174115777
2,FALSE,key_pressed,76,1464638249.37329,0,64.0002560774
2,FALSE,key_pressed,73,1464638249.5806,0,63.9114076694
2,FALSE,key_pressed,84,1464638249.87726,0,63.4335950942
2,FALSE,key_pressed,196,1464638250.00524,0,63.6977586497
2,FALSE,key_pressed,84,1464638250.17254,0,63.7881518607
2,FALSE,key_pressed,69,1464638250.40601,0,63.59650834
2,FALSE,key_pressed,78,1464638250.51677,0,63.9224453191
2,FALSE,key_pressed,0,1464638250.71721,0,63.8696992223
2,FALSE,word finished,Funktionalitäten,1464638246.82,3.8985581398,64.6429268929
2,FALSE,key_pressed,65,1464638250.8296,0,64.1803856873
2,FALSE,key_pressed,76,1464638250.97394,0,64.3550746048
2,FALSE,key_pressed,83,1464638251.0291,0,64.8927161587
2,FALSE,key_pressed,0,1464638251.31744,0,64.4734243175
2,FALSE,word finished,als,1464638250.82995,0.4888963699,65.2173713261
2,FALSE,key_pressed,69,1464638251.39805,0,64.8962884497
2,FALSE,key_pressed,73,1464638251.48517,0,65.2886625807
2,FALSE,key_pressed,78,1464638251.64611,0,65.3800050984
2,FALSE,key_pressed,0,1464638251.79774,0,65.506557115
2,FALSE,word finished,ein,1464638251.39828,0.4006099701,66.2298038197
2,FALSE,key_pressed,72,1464638251.89432,0,65.8486709493
2,FALSE,key_pressed,69,1464638252.00611,0,66.1265190996
2,FALSE,key_pressed,82,1464638252.08652,0,66.5248946453
2,FALSE,key_pressed,75,1464638252.20537,0,66.767183648
2,FALSE,key_pressed,214,1464638252.9821,0,64.511526716
2,FALSE,key_pressed,77,1464638253.44655,0,63.5210913058
2,FALSE,key_pressed,77,1464638253.60628,0,63.6224192653
2,FALSE,key_pressed,76,1464638253.72724,0,63.8561465739
2,FALSE,key_pressed,73,1464638253.89543,0,63.923920316
2,FALSE,key_pressed,67,1464638253.96727,0,64.3210022308
2,FALSE,key_pressed,72,1464638254.0632,0,64.6318761432
2,FALSE,key_pressed,69,1464638254.22924,0,64.698940118
2,FALSE,key_pressed,83,1464638254.24647,0,65.2737875774
2,FALSE,key_pressed,0,1464638254.39899,0,65.3808914641
2,FALSE,word finished,herkömmliches,1464638251.89486,2.5052323341,66.0057334362
2,FALSE,key_pressed,16777248,1464638254.44865,0,65.8382591697
2,FALSE,key_pressed,77,1464638254.52666,0,65.5709980323
2,FALSE,key_pressed,79,1464638254.7197,0,65.5371004965
2,FALSE,key_pressed,66,1464638254.8077,0,65.8564523553
2,FALSE,key_pressed,73,1464638254.92781,0,66.0652524138
2,FALSE,key_pressed,76,1464638255.12714,0,66.006285321
2,FALSE,key_pressed,84,1464638255.55905,0,65.1909540342
2,FALSE,key_pressed,69,1464638255.70341,0,65.3179318306
2,FALSE,key_pressed,76,1464638255.8564,0,65.4155885005
2,FALSE,key_pressed,70,1464638256.02416,0,65.4651427937
2,FALSE,key_pressed,16777219,1464638256.85634,0,63.4935515702
2,FALSE,key_pressed,69,1464638257.05587,0,62.3591025028
2,FALSE,key_pressed,70,1464638257.47995,0,61.7075057058
2,FALSE,key_pressed,79,1464638257.59351,0,61.9315461484
2,FALSE,key_pressed,78,1464638257.80043,0,61.8953247517
2,FALSE,key_pressed,0,1464638257.97616,0,61.9448706273
2,FALSE,word finished,Mobiltelefon,1464638254.52683,3.4502429962,62.4717859231
2,FALSE,key_pressed,90,1464638258.12062,0,62.0786473395
2,FALSE,key_pressed,85,1464638258.32868,0,62.0388509899
2,FALSE,key_pressed,82,1464638258.50454,0,62.0858516337
2,FALSE,key_pressed,0,1464638258.71318,0,62.0450846682
2,FALSE,word finished,zur,1464638258.12085,0.5939590931,62.5535045048
2,FALSE,key_pressed,16777248,1464638258.9787,0,61.8560514878
2,FALSE,key_pressed,86,1464638259.08116,0,61.5894324401
2,FALSE,key_pressed,69,1464638259.28127,0,61.5758772745
2,FALSE,key_pressed,82,1464638259.34541,0,61.9108355711
2,FALSE,key_pressed,70,1464638259.5049,0,61.9986978754
2,FALSE,key_pressed,220,1464638259.67338,0,62.06249611
2,FALSE,key_pressed,71,1464638259.79403,0,62.2467813089
2,FALSE,key_pressed,85,1464638259.91515,0,62.4281048439
2,FALSE,key_pressed,78,1464638260.11473,0,62.4095776197
2,FALSE,key_pressed,71,1464638260.19562,0,62.6889370904
2,FALSE,key_pressed,0,1464638260.39418,0,62.6710864173
2,FALSE,word finished,Verfügung,1464638259.08142,1.3143265247,63.1455381265
2,FALSE,key_pressed,83,1464638260.47444,0,62.9480738884
2,FALSE,key_pressed,84,1464638260.67463,0,62.9243463918
2,FALSE,key_pressed,69,1464638260.69769,0,63.3398891281
2,FALSE,key_pressed,76,1464638260.81889,0,63.5093580691
2,FALSE,key_pressed,76,1464638260.97007,0,63.6028474501
2,FALSE,key_pressed,84,1464638261.13905,0,63.651327014
2,FALSE,key_pressed,46,1464638261.19508,0,63.9771479902
2,FALSE,word finished,stellt,1464638260.47466,0.7214679718,64.4381425112
2,FALSE,key_pressed,16777220,1464638261.40168,0,63.9305065862
2,FALSE,sentence_finished,"EIn Smartphone ist ein Mobiltelefon, das erheblich umfangreichere Funktionalitäten als ein herkömmliches Mobiltelefon zur Verfügung stellt.",1464638235.56877,25.8333308697,64.3893933046
2,FALSE,key_pressed,16777248,1464638262.21151,0,62.451978751
2,FALSE,key_pressed,69,1464638262.31436,0,62.2141250505
2,FALSE,key_pressed,82,1464638262.4585,0,62.3258257195
2,FALSE,key_pressed,83,1464638262.5957,0,62.4522287891
2,FALSE,key_pressed,84,1464638262.6919,0,62.6710642892
2,FALSE,key_pressed,69,1464638262.86876,0,62.7042010133
2,FALSE,key_pressed,0,1464638262.98751,0,62.8688343045
2,FALSE,word finished,Erste,1464638262.31483,0.6738526821,63.299724189
2,FALSE,key_pressed,83,1464638263.04294,0,63.1758934658
2,FALSE,key_pressed,77,1464638263.21209,0,63.2229638757
2,FALSE,key_pressed,65,1464638263.38807,0,63.2541031105
2,FALSE,key_pressed,82,1464638263.54082,0,63.3369205544
2,FALSE,key_pressed,84,1464638264.18833,0,62.3322958443
2,FALSE,key_pressed,80,1464638264.38836,0,62.316183805
2,FALSE,key_pressed,72,1464638264.52394,0,62.4377486894
2,FALSE,key_pressed,79,1464638264.61283,0,62.6578715861
2,FALSE,key_pressed,78,1464638264.79671,0,62.6741005372
2,FALSE,key_pressed,69,1464638264.97312,0,62.7059096256
2,FALSE,key_pressed,83,1464638264.97473,0,63.107045591
2,FALSE,key_pressed,0,1464638265.16438,0,63.1081054245
2,FALSE,word finished,smartphones,1464638263.04308,2.1225190163,63.5074604252
2,FALSE,key_pressed,86,1464638265.26942,0,63.2873898187
2,FALSE,key_pressed,69,1464638265.44502,0,63.3168129071
2,FALSE,key_pressed,82,1464638265.51606,0,63.5651854283
2,FALSE,key_pressed,69,1464638265.67066,0,63.6367456595
2,FALSE,key_pressed,73,1464638265.80585,0,63.7481447097
2,FALSE,key_pressed,78,1464638266.54905,0,62.6156313434
2,FALSE,key_pressed,73,1464638266.72496,0,62.6470047655
2,FALSE,key_pressed,71,1464638266.86162,0,62.7559794433
2,FALSE,key_pressed,72,1464638267.10183,0,62.6592701853
2,FALSE,key_pressed,84,1464638267.22222,0,62.7989169226
2,FALSE,key_pressed,69,1464638267.28583,0,63.0492734044
2,FALSE,key_pressed,78,1464638267.39921,0,63.2004687299
2,FALSE,key_pressed,0,1464638267.58988,0,63.1989081522
2,FALSE,word finished,vereinighten,1464638265.26969,2.3211708069,63.5687300951
2,FALSE,key_pressed,68,1464638267.69411,0,63.3660509877
2,FALSE,key_pressed,73,1464638267.79819,0,63.532429965
2,FALSE,key_pressed,69,1464638267.89502,0,63.7119029569
2,FALSE,key_pressed,0,1464638268.07038,0,63.737175708
2,FALSE,word finished,die,1464638267.69445,0.3765513897,64.1022594842
2,FALSE,key_pressed,16777248,1464638268.07325,0,64.0978521346
2,FALSE,key_pressed,70,1464638268.15061,0,63.9468652074
2,FALSE,key_pressed,85,1464638268.23213,0,64.1530255003
2,FALSE,key_pressed,78,1464638268.42254,0,64.1465155762
2,FALSE,key_pressed,75,1464638268.50966,0,64.3396479601
2,FALSE,key_pressed,84,1464638268.61462,0,64.49719644
2,FALSE,key_pressed,73,1464638268.68836,0,64.7142165222
2,FALSE,key_pressed,79,1464638268.81463,0,64.8284867584
2,FALSE,key_pressed,78,1464638268.96684,0,64.8918416004
2,FALSE,key_pressed,69,1464638269.09386,0,65.0030796443
2,FALSE,key_pressed,78,1464638269.17405,0,65.203512932
2,FALSE,key_pressed,0,1464638269.35042,0,65.2181976169
2,FALSE,word finished,Funktionen,1464638268.15095,1.2006840706,65.5683871516
2,FALSE,key_pressed,69,1464638269.43089,0,65.4160828792
2,FALSE,key_pressed,73,1464638269.51811,0,65.6001091976
2,FALSE,key_pressed,78,1464638269.67906,0,65.6420509382
2,FALSE,key_pressed,69,1464638269.71125,0,65.9294592293
2,FALSE,key_pressed,83,1464638269.87044,0,65.9729960473
2,FALSE,key_pressed,0,1464638270.04634,0,65.9843787157
2,FALSE,word finished,eines,1464638269.43116,0.6158587933,66.3285500638
2,FALSE,key_pressed,16777248,1464638270.08786,0,66.2506421399
2,FALSE,key_pressed,80,1464638270.18368,0,66.068614581
2,FALSE,key_pressed,69,1464638270.35116,0,66.095297746
2,FALSE,key_pressed,82,1464638270.4308,0,66.2871016617
2,FALSE,key_pressed,83,1464638270.58371,0,66.3397470549
2,FALSE,key_pressed,79,1464638270.72773,0,66.4089958561
2,FALSE,key_pressed,78,1464638270.89593,0,66.4323141652
2,FALSE,key_pressed,65,1464638271.07932,0,66.4272098908
2,FALSE,key_pressed,76,1464638271.19193,0,66.5531609362
2,FALSE,key_pressed,0,1464638271.37541,0,66.5473155688
2,FALSE,word finished,Personal,1464638270.18398,1.1927461624,66.8776032443
2,FALSE,key_pressed,16777248,1464638271.40847,0,66.8187924302
2,FALSE,key_pressed,68,1464638271.51936,0,66.6141666508
2,FALSE,key_pressed,73,1464638271.66419,0,66.6788636715
2,FALSE,key_pressed,71,1464638271.73714,0,66.8747606098
2,FALSE,key_pressed,73,1464638271.88844,0,66.9262092522
2,FALSE,key_pressed,84,1464638271.98513,0,67.0769724443
2,FALSE,key_pressed,65,1464638272.10507,0,67.1844506381
2,FALSE,key_pressed,76,1464638272.23261,0,67.2773915909
2,FALSE,key_pressed,0,1464638272.41714,0,67.2662117427
2,FALSE,word finished,Digital,1464638271.51956,0.8986201286,67.5877105327
2,FALSE,key_pressed,16777248,1464638272.44112,0,67.5459520242
2,FALSE,key_pressed,65,1464638272.56224,0,67.326255432
2,FALSE,key_pressed,83,1464638272.56416,0,67.6449924406
2,FALSE,key_pressed,16777219,1464638273.43248,0,66.4189683916
2,FALSE,key_pressed,83,1464638274.02436,0,65.0935463149
2,FALSE,key_pressed,83,1464638274.20104,0,65.1063753841
2,FALSE,key_pressed,73,1464638274.52908,0,64.867775773
2,FALSE,key_pressed,83,1464638275.02545,0,64.3591977503
2,FALSE,key_pressed,84,1464638275.20159,0,64.3758292802
2,FALSE,key_pressed,69,1464638275.29004,0,64.5335553243
2,FALSE,key_pressed,78,1464638275.42514,0,64.6153700328
2,FALSE,key_pressed,16777219,1464638275.89781,0,64.1585329742
2,FALSE,key_pressed,16777219,1464638276.08182,0,63.574637656
2,FALSE,key_pressed,65,1464638276.24278,0,63.0314694503
2,FALSE,key_pressed,78,1464638276.35433,0,63.152527348
2,FALSE,key_pressed,84,1464638276.48182,0,63.2484370591
2,FALSE,key_pressed,0,1464638276.69082,0,63.2189767729
2,FALSE,word finished,Assistant,1464638272.56271,4.129317522,63.5071260717
2,FALSE,key_pressed,77,1464638276.83489,0,63.2886228538
2,FALSE,key_pressed,73,1464638277.05023,0,63.2496064622
2,FALSE,key_pressed,84,1464638277.15521,0,63.3777058489
2,FALSE,key_pressed,0,1464638277.29852,0,63.447181224
2,FALSE,word finished,mit,1464638276.83518,0.4647324085,63.7308637704
2,FALSE,key_pressed,68,1464638277.33105,0,63.6836518278
2,FALSE,key_pressed,69,1464638277.49066,0,63.7271688859
2,FALSE,key_pressed,82,1464638277.56425,0,63.9001736738
2,FALSE,key_pressed,0,1464638277.74608,0,63.9091593715
2,FALSE,word finished,der,1464638277.33127,0.4155554771,64.19080505
2,FALSE,key_pressed,16777248,1464638277.78668,0,64.1305864526
2,FALSE,key_pressed,16777248,1464638278.26627,0,63.4145758994
2,FALSE,key_pressed,70,1464638278.34761,0,63.2947113124
2,FALSE,key_pressed,85,1464638278.48403,0,63.3726599037
2,FALSE,key_pressed,78,1464638278.66063,0,63.3913212133
2,FALSE,key_pressed,75,1464638278.75583,0,63.5286102838
2,FALSE,key_pressed,84,1464638278.85997,0,63.6522482243
2,FALSE,key_pressed,73,1464638278.93189,0,63.8224065676
2,FALSE,key_pressed,79,1464638279.05113,0,63.9227723244
2,FALSE,key_pressed,78,1464638279.1791,0,64.009834953
2,FALSE,key_pressed,65,1464638279.36442,0,64.0129642418
2,FALSE,key_pressed,76,1464638279.59481,0,63.9509126536
2,FALSE,key_pressed,73,1464638279.8447,0,63.8615199043
2,FALSE,key_pressed,84,1464638280.1079,0,63.7541892791
2,FALSE,key_pressed,196,1464638280.2205,0,63.8615364038
2,FALSE,key_pressed,84,1464638280.341,0,63.9571322074
2,FALSE,key_pressed,0,1464638280.51539,0,63.9758726074
2,FALSE,word finished,Funktionalität,1464638278.34794,2.16801548,64.2405272881
2,FALSE,key_pressed,69,1464638280.54754,0,64.1956657494
2,FALSE,key_pressed,73,1464638280.62794,0,64.3465731248
2,FALSE,key_pressed,78,1464638280.78156,0,64.3930856142
2,FALSE,key_pressed,69,1464638280.82104,0,64.6009093898
2,FALSE,key_pressed,83,1464638280.94088,0,64.6942231276
2,FALSE,key_pressed,0,1464638281.11572,0,64.709145006
2,FALSE,word finished,eines,1464638280.54767,0.5688147545,64.9701679766
2,FALSE,key_pressed,16777248,1464638281.15653,0,64.9134128076
2,FALSE,key_pressed,77,1464638281.2691,0,64.7544160612
2,FALSE,key_pressed,79,1464638281.47677,0,64.723056051
2,FALSE,key_pressed,66,1464638281.64538,0,64.7465200522
2,FALSE,key_pressed,73,1464638281.7574,0,64.8487265566
2,FALSE,key_pressed,76,1464638281.96411,0,64.8186194867
2,FALSE,key_pressed,84,1464638282.16402,0,64.7981790347
2,FALSE,key_pressed,69,1464638282.37341,0,64.7648529648
2,FALSE,key_pressed,76,1464638282.52496,0,64.8111267307
2,FALSE,key_pressed,69,1464638282.62962,0,64.9213783928
2,FALSE,key_pressed,70,1464638282.7897,0,64.9552273534
2,FALSE,key_pressed,79,1464638282.92684,0,65.0201685387
2,FALSE,key_pressed,78,1464638283.57297,0,64.3983250711
2,FALSE,key_pressed,83,1464638283.72592,0,64.4427329724
2,FALSE,key_pressed,46,1464638284.24495,0,64.0044434808
2,FALSE,word finished,Mobiltelefons,1464638281.26945,2.9759297371,64.2491002543
2,FALSE,key_pressed,16777220,1464638284.9652,0,63.3177098399
2,FALSE,sentence_finished,Erste smartphones vereinighten die Funktionen eines Personal Digital Assistant mit der Funktionalität eines Mobiltelefons.,1464638262.31484,22.6506803036,63.558977342
